subject_taxon_id,target_scientific_name,target_common_name,target_taxon_id,interaction
61858,Bufo bufo,True Toads,21359,eats
61858,Nasonia vitripennis,Blowfly Chalcid Wasp,125446,eatenBy
61858,Brachymeria podagrica,,264880,eatenBy
61858,Argyranthemum tenerifae,Tenerife Daisy,559063,pollinates
61858,Cardaria draba,Heart-podded Hoary Cress,63352,pollinates
61858,Euphorbia,spurges,51822,pollinates
61858,Tordylium apulum,Mediterranean Hartwort,155794,pollinates
61858,Angelica sylvestris,Wild Angelica,158380,pollinates
61858,Parthenocissus quinquefolia,Virginia creeper,50278,pollinates
61858,Trifolium repens,white clover,55745,pollinates
61858,Viola sagittata,arrowleaf violet,170259,pollinates
61858,Scutellaria,skullcaps,53914,pollinates
61858,Solanum carolinense,Carolina horsenettle,52899,pollinates
61858,Taenidia integerrima,yellow pimpernel,130364,pollinates
61858,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,pollinatedBy
61858,Vespa velutina,Yellow-legged Hornet,119019,preyedUponBy
173580,Ambrosia,ragweeds,53036,eats
173580,Prunus,"plums, cherries, and allies",47351,eats
173580,Prunus avium,wild cherry,61964,eats
347605,Pinus,pines,47561,eats
347605,Fagus,beeches,49203,eats
347605,Morus,Mulberries,56091,eats
347605,Betula,"beeches, oaks, walnuts, and allies",47853,eats
347605,Rosa,roses,53438,eats
347605,Tilia americana,basswood,54854,eats
347605,Juglans,Walnuts,54495,eats
347605,Myotis lucifugus,Little Brown Bat,40346,eatenBy
347605,Myotis lucifugus,Little Brown Bat,40346,preyedUponBy
172283,http://treatment.plazi.org/id/03A787DE616B9B73CDAE3A02FC26FAB8,,,preyedUponBy
53633,Rosa,roses,53438,eats
53633,Chamerion angustifolium,fireweed,564969,eats
53633,Scabiosa,Field Scabious,129115,eats
57358,Eupelmus pulchriceps,,,eatenBy
57358,Apoidea,Bees and Apoid Wasps,47222,pollinatedBy
53248,Salix,Willows,53453,eats
53248,Fagus sylvatica,European beech,54227,eats
53248,Quercus,oaks,47851,eats
53248,Ulmus,elms,53549,eats
53248,Turdus migratorius,American Robin,12727,eatenBy
53248,Sorbus,Rowans and Mountain Ashes,48582,pollinates
53248,Melangyna,Halfbands,70210,pollinatedBy
53248,,Speargrass moth,974709,pollinatedBy
53248,Notoreas,,377345,pollinatedBy
53248,Quercus,oaks,47851,preysOn
53248,Picea glauca,white spruce,117326,preysOn
53248,Salix,Willows,53453,preysOn
53248,Prunus padus,bird cherry,143793,preysOn
53248,Pteronotus quadridens,Sooty Moustached Bat,41222,preyedUponBy
50641,Platyrrhinus lineatus,White-lined Broad-nosed Bat,41031,eatenBy
50641,Sturnira lilium,Northern Yellow-shouldered Bat,1067750,eatenBy
50641,Glossophaga soricina,Pallas's Long-tongued Bat,41090,eatenBy
50641,http://treatment.plazi.org/id/E868879FFFA1FFD9FDFEFA6B0CE8FB7E,,,pollinatedBy
50641,Procavia capensis,Rock Hyrax,43086,preyedUponBy
50641,Equus,Equines,43329,preyedUponBy
50641,Papio anubis,Olive Baboon,74832,preyedUponBy
50641,Gazella thomsonii,Thomson's Gazelle,74321,preyedUponBy
50641,Gazella granti,Grant's Gazelle,74724,preyedUponBy
148094,Helianthus petiolaris,prairie sunflower,77360,eats
148094,Erythrina crista-galli,Cockspur coral tree,162718,eats
148094,Rudbeckia amplexicaulis,clasping coneflower,200073,eats
148094,Toxomerus marginatus,Margined Calligrapher,126889,pollinates
204899,Dilachnus,,942316,eats
204899,secretions of Dilachnus pini,,,eats
204899,Linyphia triangularis,Common sheetweb spider,199374,eatenBy
204899,Agelena labyrinthica,Labyrinth spider,130304,eatenBy
204899,Cucurbita pepo,American pumpkin,76541,pollinates
204899,Cirsium lanceolatum,Bull Thistle,52989,pollinates
204899,Solidago virgaurea,European goldenrod,118850,pollinates
204899,secretions of Dilachnus pini,,,preysOn
204899,Diptera,Flies,47822,preysOn
204899,Linyphia triangularis,Common sheetweb spider,199374,preyedUponBy
204899,Agelena labyrinthica,Labyrinth spider,130304,preyedUponBy
203276,Trifolium pratense,red clover,51875,eats
203276,Dactylis glomerata,orchard grass,52720,eats
203276,Lotus corniculatus,bird's-foot trefoil,47435,eats
203276,Medicago lupulina,Black Medick,57056,eats
203276,Prunella vulgaris,common selfheal,52764,eats
203276,Medicago,medics,53152,eats
203276,Bromus inermis,Smooth Brome,75903,eats
203276,Plantago lanceolata,ribwort plantain,53178,eats
203276,Phleum pratense,Timothy grass,57190,eats
203276,Glechoma hederacea,ground-ivy,55830,eats
203276,Trifolium fragiferum,Strawberry clover,58167,eats
203276,Ranunculus repens,Creeping buttercup,48229,eats
203276,Trifolium repens,white clover,55745,eats
203276,Leucanthemum vulgare,oxeye daisy,56057,eats
203276,Taraxacum officinale,common dandelion,47602,eats
203276,Achillea millefolium,Common Yarrow,52821,eats
203276,Dendroica,Setophaga Warblers,10246,eatenBy
203276,Agelaius phoeniceus,Red-winged Blackbird,9744,eatenBy
203276,Butorides virescens,Green Heron,5020,eatenBy
203276,Maevia inclemens,Dimorphic Jumping Spider,133054,eatenBy
203276,Charletonia,,528125,eatenBy
203276,Thrips,Thrips,83201,preysOn
203276,Haplothrips aculeatus,,992484,preysOn
203276,Limothrips denticornis,,569944,preysOn
203276,Dendroica,Setophaga Warblers,10246,preyedUponBy
203276,Agelaius phoeniceus,Red-winged Blackbird,9744,preyedUponBy
203276,Butorides virescens,Green Heron,5020,preyedUponBy
203276,Maevia inclemens,Dimorphic Jumping Spider,133054,preyedUponBy
203276,Charletonia,,528125,preyedUponBy
154298,Solidago,goldenrods,48678,eats
154298,Rudbeckia,black-eyed Susans and coneflowers,62742,eats
154298,Cichorieae,,359450,eats
154298,Solidago altissima,tall goldenrod,79148,eats
154298,Coreopsis tinctoria,plains coreopsis,76445,eats
154298,Heliantheae,sunflowers and allies,605446,eats
154298,Eschscholzia,,48226,eats
154298,Achillea,yarrows,52818,eats
154298,Helianthus petiolaris,prairie sunflower,77360,eats
154298,Pycnanthemum muticum,Clustered Mountainmint,126768,eats
154298,Asteraceae,"sunflowers, daisies, asters, and allies",47604,eats
154298,Helianthus annuus,Common Sunflower,57983,eats
154298,Helianthus giganteus,giant sunflower,116688,eats
154298,Brassicaceae,mustard family,47204,eats
154298,Centromadia pungens,Common Spikeweed,64209,eats
154298,Leucanthemum vulgare,oxeye daisy,56057,eats
154298,Gaillardia,Blanket Flowers,51769,eats
154298,Achillea millefolium,Common Yarrow,52821,eats
154298,Taraxacum,dandelions,47603,eats
154298,Symphyotrichum novae-angliae,New England aster,117443,eats
154298,Taraxacum erythrospermum,red-seeded dandelion,79317,eats
154298,Eupatorium serotinum,late boneset,52934,eats
154298,Apioideae,,790553,eats
154298,Echinacea purpurea,purple coneflower,48627,eats
154298,Centaurea solstitialis,Yellow Starthistle,52588,eats
154298,Mentha,mints,54570,eats
154298,Eryngium yuccifolium,rattlesnake master,128695,eats
154298,Eriogonum fasciculatum,California buckwheat,54999,eats
154298,Grindelia hirsutula,Great Valley gumweed,56953,eats
154298,Eschscholzia californica,California poppy,48225,eats
154298,Asteroideae,,632790,eats
154298,Grindelia camporum,Great Valley gumweed,56953,eats
154298,Rosaceae,rose family,47148,eats
154298,Stephanomeria,wirelettuce,56986,eats
154298,Symphyotrichum,American asters,56112,eats
154298,Eriogonum,wild buckwheats,48939,eats
154298,Astereae,asters and allies,461542,eats
154298,Rudbeckia hirta,black-eyed Susan,62741,eats
154298,Euthamia occidentalis,western goldenrod,58826,eats
154298,Hypochaeridinae,,558819,eats
154298,Encelia californica,California brittlebush,64141,eats
154298,Cirsium vulgare,Bull Thistle,52989,eats
154298,Asclepias curassavica,tropical milkweed,75602,eats
154298,Gazania,Treasure Flowers,56151,eats
154298,Cichorioideae,"chicories, dandelions, and allies",447425,eats
154298,Cirsium discolor,field thistle,61340,eats
154298,Echinacea,coneflowers,48628,eats
154298,Bellis perennis,common daisy,55563,eats
154298,Helminthotheca echioides,bristly oxtongue,61906,eats
154298,Helianthus,sunflowers,56955,eats
154298,Tradescantia,Spiderworts,49145,eats
154298,Calendula officinalis,pot marigold,75931,eats
154298,Eriophyllum confertiflorum,Golden Yarrow,53395,eats
154298,Erigeron,fleabanes and horseweeds,50879,eats
154298,Centaurea cyanus,Cornflower,933404,eats
154298,Convolvulaceae,bindweed family,52345,eats
154298,Foeniculum vulgare,fennel,53052,eats
154298,Daucus carota,wild carrot,76610,eats
154298,Ipomoea,morning-glories,52346,eats
154298,Oxalis pes-caprae,Bermuda buttercup,53169,eats
154298,Epilobium canum,California fuchsia,53051,eats
154298,Xysticus,Ground Crab Spiders,61903,eatenBy
154298,Verbesina encelioides,cowpen daisy,79495,pollinates
154298,Coreopsis tinctoria,plains coreopsis,76445,pollinates
154298,Polygonum pensylvanicum,pinkweed,78455,pollinates
154298,Achillea millefolium,Common Yarrow,52821,pollinates
154298,Potentilla gracilis,slender cinquefoil,78728,pollinates
154298,Cypripedium candidum,small white lady's-slipper,55628,pollinates
154298,Mordellidae,Tumbling Flower Beetles,81969,pollinatedBy
154298,Xysticus,Ground Crab Spiders,61903,preyedUponBy
300137,Lobularia maritima,sweet alyssum,56992,eats
300137,Eriogonum fasciculatum,California buckwheat,54999,eats
300137,Pycnanthemum muticum,Clustered Mountainmint,126768,eats
300137,Solidago,goldenrods,48678,eats
300137,Eriogonum giganteum,St. Catherine's-lace,64358,eats
300137,Foeniculum vulgare,fennel,53052,eats
300137,Eriogonum,wild buckwheats,48939,eats
300137,Euphorbia,spurges,51822,eats
300137,Astereae,asters and allies,461542,eats
300137,Apiaceae,carrot family,48699,eats
300137,Achillea millefolium,Common Yarrow,52821,eats
300137,Epistenia coeruleata,,298671,eatenBy
300137,Tettigonioidea,,48125,preysOn
178357,Heterotheca,False Goldenasters,57989,eats
178357,Asclepias linaria,pineneedle milkweed,62295,eatenBy
178357,Erigeron,fleabanes and horseweeds,50879,pollinates
178357,Xanthisma texanum,Sleepy Daisy,170342,pollinates
178357,Heterotheca villosa,Hairy False Goldenaster,77399,pollinates
178357,Helianthus annuus,Common Sunflower,57983,pollinates
178357,Helianthus petiolaris,prairie sunflower,77360,pollinates
178357,Rorippa sinuata,Spreading Yellowcress,78877,pollinates
178357,Asclepias linaria,pineneedle milkweed,62295,preyedUponBy
176621,Casuarina,"beeches, oaks, walnuts, and allies",47853,eats
176621,Chaetostricha,,656555,eatenBy
176621,Potentilla,cinquefoils,53186,pollinates
176621,Physaria arctica,Arctic Bladderpod,359557,pollinates
176621,Armeria,deptford pink,64541,pollinates
176621,Deutzia crenata,,337821,pollinates
176621,Aster yomena,,452074,pollinates
176621,Eupatorium,bonesets,52935,pollinates
176621,Stenactis annua,annual fleabane,76897,pollinates
176621,Rhododendron groenlandicum,Labrador tea,180413,pollinates
176621,Pyrola,wintergreens,60369,pollinates
176621,Campanula,bellflowers,48596,pollinates
176621,Dryas integrifolia,Entireleaf Mountain-avens,162098,pollinates
176621,Pterostichus minor,Lesser Blackclock,131933,preyedUponBy
176621,Mangora acalypha,Cricket-bat Orbweaver,319548,preyedUponBy
176621,Tibellus oblongus,Oblong Running Spider,153855,preyedUponBy
176621,Amara consularis,,910005,preyedUponBy
176621,Pseudophonus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
176621,Xysticus ulmi,Swamp Crab Spider,496641,preyedUponBy
176621,Coccinella septempunctata,Seven-spotted Lady Beetle,51702,preyedUponBy
176621,Agalenatea redii,Gorse Orbweaver,121779,preyedUponBy
176621,Amara communis,,130439,preyedUponBy
41740,Oncorhynchus tshawytscha,Chinook Salmon,54191,eats
41740,Engraulis mordax,Northern Anchovy,63770,eats
41740,Actinopterygii,Ray-finned Fishes,47178,eats
41740,Mollusca,Molluscs,47115,eats
41740,Morone saxatilis,Striped Bass,51392,eats
41740,Umbrina roncador,Yellowfin croaker,114756,eats
41740,Gnathostomata,Vertebrates,355675,eats
41740,Aves,Birds,3,eats
41740,Leptospira interrogans,,,eatenBy
41740,Sardinops sagax,Pacific Sardine,55535,preysOn
41740,Engraulis mordax,Northern Anchovy,63770,preysOn
41740,Oncorhynchus tshawytscha,Chinook Salmon,54191,preysOn
41740,Gonatus,Gonate Squids,337529,preysOn
41740,Rhacochilus vacca,Pile surfperch,111616,preysOn
41740,Eumetopias jubatus,Steller Sea Lion,41755,preyedUponBy
41740,Isistius brasiliensis,Smalltooth Cookiecutter Shark,103503,preyedUponBy
41740,Carcharodon carcharias,Great White Shark,50873,preyedUponBy
765642,Solanum tuberosum,potato,53858,eats
765642,Brassica napus,rapeseed,75869,eats
765642,Ficaria verna,lesser celandine,204321,eats
765642,Cerchysiella planiscutellum,,1083789,eatenBy
765642,Cerchysiella,,656270,eatenBy
56955,Sceliphron madraspatanum,,371021,eats
56955,Tiphia,Common Iora,7938,pollinatedBy
56955,Sphex,,48739,pollinatedBy
56955,Ectemnius,,130131,pollinatedBy
56955,Scurria zebrina,,470139,preysOn
56955,Scurria scurra,,603053,preysOn
56955,enoplochiton  niger,,328875,preysOn
56955,Larus dominicanus,Kelp Gull,4388,preyedUponBy
47560,Haemorhous mexicanus,House Finch,199840,eatenBy
47560,Calyptorhynchus funereus,Yellow-tailed Black-Cockatoo,116845,eatenBy
47560,Rhyacionia frustrana,Nantucket Pine Tip Moth,343662,eatenBy
717903,Sceloporus occidentalis,Western Fence Lizard,36204,eats
717903,Plestiodon skiltonianus,Western Skink,37769,eats
717903,Calypte anna,Anna's Hummingbird,6317,eats
717903,Elgaria multicarinata,Southern Alligator Lizard,32055,eats
717903,Sceloporus occidentalis,Western Fence Lizard,36204,preysOn
717903,Plestiodon skiltonianus,Western Skink,37769,preysOn
717903,Calypte anna,Anna's Hummingbird,6317,preysOn
717903,Elgaria multicarinata,Southern Alligator Lizard,32055,preysOn
717903,Lampropeltis californiae,California King Snake,146199,preyedUponBy
717903,Buteo lineatus,Red-shouldered Hawk,5206,preyedUponBy
69517,Animalia,Animals,1,eats
69517,Uta stansburiana,Common Side-blotched Lizard,36094,eats
69517,Sphaeralcea,globemallows,50154,eats
69517,Cicindela punctulata,Punctured Tiger Beetle,82418,eatenBy
69517,Cicindela punctulata,Punctured Tiger Beetle,82418,preyedUponBy
62822,Samia cynthia,Ailanthus Silkmoth,125073,eatenBy
62822,Glossophaga soricina,Pallas's Long-tongued Bat,41090,eatenBy
62822,Amazona viridigenalis,Red-crowned Parrot,18976,eatenBy
62822,Streptopelia chinensis,Spotted Dove,144549,eatenBy
62822,Agrius cingulata,Pink-spotted Hawkmoth,119086,pollinatedBy
62822,Cassiculus melanicterus,Yellow-winged Cacique,367693,preyedUponBy
143192,Malacothrix saxatilis,Cliff Aster,77940,eats
143192,Agelenidae,Funnel Weavers,47345,eatenBy
143192,Agelenidae,Funnel Weavers,47345,preyedUponBy
245396,Parkesia motacilla,Louisiana Waterthrush,73148,eatenBy
52801,Puccinia coronata,Puccinia ser. Coronata,1240669,eats
52801,Spodoptera eridania,Southern Armyworm Moth,231424,eatenBy
52801,Faronta albilinea,,,eatenBy
52801,Bos taurus,Domestic Cattle,74113,eatenBy
52801,Callipepla californica,California Quail,1409,eatenBy
271451,Salvia leucophylla,purple sage,58191,eats
271451,Salvia mellifera,black sage,50643,eats
271451,Eriogonum fasciculatum,California buckwheat,54999,eats
271451,Monardella,,52182,eats
271451,Vicia villosa,hairy vetch,57317,eats
271451,Duranta erecta,skyflower,162153,eats
271451,Centaurea solstitialis,Yellow Starthistle,52588,eats
271451,Delphinium,larkspurs,48493,eats
271451,Belone belone,,86933,eatenBy
271451,Vitula edmandsii,Dried Fruit Moth,233590,eatenBy
271451,Lupinus,lupines,47121,pollinates
271451,Tibouchina,glory bushes and allies,85436,pollinates
271451,Verbena,Vervain,53317,pollinates
271451,Ipomoea,morning-glories,52346,pollinates
271451,Cassiope tetragona,Arctic bell-heather,153373,pollinates
271451,Salix arctica,arctic willow,67799,pollinates
271451,Eupatorium steetzii,,,pollinates
271451,Achyrocline satureoides,,873955,pollinates
271451,Eupatorium perfoliatum,common boneset,119045,pollinates
271451,Vicia,Vetches,52472,pollinates
271451,Impatiens noli-tangere,Touch-me-not Balsam,85492,pollinates
271451,Albizia julibrissin,Persian silk tree,47443,pollinates
271451,Eriobotrya japonica,Loquat,76949,pollinates
271451,Persicaria thunbergii,,333071,pollinates
271451,Acer,maples,47727,pollinates
271451,Stenactis annua,annual fleabane,76897,pollinates
271451,Deutzia crenata,,337821,pollinates
271451,Amphicarpaea bracteata,American hog-peanut,85485,pollinates
271451,Aralia cordata,,119830,pollinates
271451,Lonicera,honeysuckles,51874,pollinates
271451,Polygonatum,Solomon's-seals,51056,pollinates
271451,Pyrola,wintergreens,60369,pollinates
271451,Chamaenerion angustifolium,fireweed,564969,pollinates
271451,Rhododendron,rhododendrons and azaleas,49487,pollinates
271451,Citrus,"soapberries, cashews, mahoganies, and allies",47729,pollinates
271451,Vaccinium,"blueberries, cranberries, and allies",48353,pollinates
271451,Tilia,lindens,54856,pollinates
271451,Tradescantia ohiensis,bluejacket,79383,pollinates
271451,Rubus phoenicolasius,wineberry,84227,pollinates
271451,Weigela,,153104,pollinates
271451,Cirsium vulgare,Bull Thistle,52989,pollinates
271451,Filipendula ulmaria,Meadowsweet,63134,pollinates
271451,Lathyrus,sweet peas and vetchlings,50321,pollinates
271451,Lythrum salicaria,purple loosestrife,61321,pollinates
271451,Trifolium repens,white clover,55745,pollinates
271451,Vaccinium uliginosum,bog bilberry,64714,pollinates
271451,Vaccinium myrtillus,common bilberry,127029,pollinates
271451,Calluna vulgaris,common heather,119450,pollinates
271451,Trifolium pratense,red clover,51875,pollinates
271451,Cirsium arvense,creeping thistle,60132,pollinates
271451,Hydrangea macrophylla,mophead hydrangea,122034,pollinates
271451,Dryas integrifolia,Entireleaf Mountain-avens,162098,pollinates
271451,Saxifraga oppositifolia,Purple Saxifrage,128880,pollinates
271451,Thymus capitatus,Spanish Oregano,905463,pollinates
271451,Hypericum triquetrifolium,Pyramidal St John's-wort,492875,pollinates
271451,Asphodelus aestivus,Summer Asphodel,141262,pollinates
271451,Epilobium,willowherbs,52972,pollinates
271451,Lotus corniculatus,bird's-foot trefoil,47435,pollinates
271451,Potentilla crantzii,Alpine Cinquefoil,167346,pollinates
271451,Leucanthemum vulgare,oxeye daisy,56057,pollinates
271451,Prunella vulgaris,common selfheal,52764,pollinates
271451,Vicia sativa,Common Vetch,53324,pollinates
271451,Delphinium scopulorum,Rocky Mountain larkspur,161676,pollinates
271451,Geranium caespitosum,pinewoods geranium,163256,pollinates
271451,Potentilla gracilis,slender cinquefoil,78728,pollinates
271451,Campanula rotundifolia,Harebell,62312,pollinates
271451,Rubus deliciosus,Rocky Mountain raspberry,168041,pollinates
271451,Corydalis aurea,scrambled eggs,76451,pollinates
271451,Chamerion angustifolium,fireweed,564969,pollinates
271451,Oenothera biennis,common evening-primrose,62207,pollinates
271451,Goodyera oblongifolia,Western Rattlesnake Plantain,50719,pollinates
271451,Dudleya,Liveforever,51891,pollinates
860115,Hampea appendic,,185563,eats
860115,Bombus lucorum,Lucorum-group Bumble Bees,1092510,eatenBy
860115,Phor,asphodels,71400,pollinatedBy
860115,Prosopis,mesquites,48060,pollinatedBy
860115,Bracon mellitor,,264615,pollinatedBy
860115,Tachytes,Sand-Loving Wasps,250753,pollinatedBy
860115,Apallates coxendix,,494869,pollinatedBy
860115,Dialictus,Metallic Sweat Bees,126545,pollinatedBy
860115,Apoidea,Bees and Apoid Wasps,47222,pollinatedBy
52328,Encarsia,Citrus Red Scale Parasites,250144,eatenBy
52328,Encarsia lutea,,748322,eatenBy
57920,Vanessa cardui,Painted Lady,48548,eatenBy
57920,Papaipema nebris,Stalk Borer Moth,154228,eatenBy
57920,Chlosyne lacinia,Bordered Patch,68240,eatenBy
57920,Diabrotica undecimpunctata,Spotted Cucumber Beetle,55487,eatenBy
